Dyad,Player,Raza,Round,Kind,Pregunto,Novatada,Numerador
12379-51238,123795257479166,terrier,23,C,0,0,0
12379-51238,123795257479166,terrier,23,D,0,1,0
12379-51238,123795257479166,terrier,23,A,0,0,0
12379-51238,512381829158551,hound,23,D,0,0,0
12379-51238,512381829158551,hound,23,C,1,1,1
12379-51238,512381829158551,hound,23,C,0,1,0
12379-51238,512381829158551,hound,23,D,0,0,0
12379-51238,512381829158551,hound,23,A,0,1,0
12379-51238,123795257479166,terrier,24,A,0,0,0
12379-51238,123795257479166,terrier,24,D,0,1,0
12379-51238,123795257479166,terrier,24,D,0,1,0
12379-51238,123795257479166,terrier,24,C,0,0,0
12379-51238,123795257479166,terrier,24,D,0,1,0
12379-51238,512381829158551,hound,24,A,1,1,1
12379-51238,512381829158551,hound,24,D,0,0,0
12379-51238,512381829158551,hound,24,D,0,0,0
12379-51238,512381829158551,hound,24,C,0,1,0
12379-51238,512381829158551,hound,24,D,0,0,0
12379-51238,123795257479166,terrier,25,B,0,1,0
12379-51238,123795257479166,terrier,25,B,1,1,1
12379-51238,123795257479166,terrier,25,D,0,1,0
12379-51238,123795257479166,terrier,25,D,0,1,0
12379-51238,123795257479166,terrier,25,A,0,0,0
12379-51238,512381829158551,hound,25,B,0,0,0
12379-51238,512381829158551,hound,25,B,0,0,0
12379-51238,512381829158551,hound,25,D,0,0,0
12379-51238,512381829158551,hound,25,D,0,0,0
12379-51238,512381829158551,hound,25,A,1,1,1
84379-84946,849465825727611,hound,1,A,0,1,0
84379-84946,849465825727611,hound,1,D,0,0,0
84379-84946,849465825727611,hound,1,A,0,1,0
84379-84946,849465825727611,hound,1,D,0,0,0
84379-84946,849465825727611,hound,1,D,0,0,0
84379-84946,843798347728775,terrier,1,A,0,0,0
84379-84946,843798347728775,terrier,1,D,1,1,1
84379-84946,843798347728775,terrier,1,A,0,0,0
84379-84946,843798347728775,terrier,1,D,0,1,0
84379-84946,843798347728775,terrier,1,D,0,1,0
84379-84946,849465825727611,hound,2,B,0,0,0
84379-84946,849465825727611,hound,2,D,0,0,0
84379-84946,849465825727611,hound,2,D,0,0,0
84379-84946,849465825727611,hound,2,A,0,1,0
84379-84946,849465825727611,hound,2,A,1,1,1
84379-84946,843798347728775,terrier,2,B,0,1,0
84379-84946,843798347728775,terrier,2,D,0,1,0
84379-84946,843798347728775,terrier,2,D,1,1,1
84379-84946,843798347728775,terrier,2,A,0,0,0
84379-84946,843798347728775,terrier,2,A,0,0,0
84379-84946,849465825727611,hound,3,D,0,0,0
84379-84946,849465825727611,hound,3,C,1,1,1
84379-84946,849465825727611,hound,3,B,0,0,0
84379-84946,849465825727611,hound,3,A,0,1,0
84379-84946,849465825727611,hound,3,A,0,1,0
84379-84946,843798347728775,terrier,3,D,1,1,1
84379-84946,843798347728775,terrier,3,C,0,0,0
84379-84946,843798347728775,terrier,3,B,0,1,0
84379-84946,843798347728775,terrier,3,A,0,0,0
84379-84946,843798347728775,terrier,3,A,0,0,0
84379-84946,849465825727611,hound,4,A,0,1,0
84379-84946,849465825727611,hound,4,B,0,0,0
84379-84946,849465825727611,hound,4,B,0,0,0
84379-84946,849465825727611,hound,4,C,1,1,1
84379-84946,849465825727611,hound,4,B,0,0,0
84379-84946,843798347728775,terrier,5,C,0,0,0
84379-84946,843798347728775,terrier,5,A,0,0,0
84379-84946,843798347728775,terrier,5,C,0,0,0
84379-84946,843798347728775,terrier,5,D,1,1,1
84379-84946,843798347728775,terrier,5,C,0,0,0
84379-84946,849465825727611,hound,5,C,1,1,1
84379-84946,849465825727611,hound,5,A,0,1,0
84379-84946,849465825727611,hound,5,C,0,1,0
84379-84946,849465825727611,hound,5,D,0,0,0
84379-84946,849465825727611,hound,5,C,0,1,0
84379-84946,849465825727611,hound,6,C,0,1,0
84379-84946,849465825727611,hound,6,B,0,0,0
84379-84946,849465825727611,hound,6,A,0,1,0
84379-84946,849465825727611,hound,6,C,0,1,0
84379-84946,849465825727611,hound,6,C,0,1,0
84379-84946,843798347728775,terrier,6,C,0,0,0
84379-84946,843798347728775,terrier,6,B,1,1,1
84379-84946,843798347728775,terrier,6,A,0,0,0
84379-84946,843798347728775,terrier,6,C,0,0,0
84379-84946,843798347728775,terrier,6,C,0,0,0
84379-84946,849465825727611,hound,7,C,0,1,0
84379-84946,849465825727611,hound,7,C,0,1,0
84379-84946,849465825727611,hound,7,D,0,0,0
84379-84946,849465825727611,hound,7,B,0,0,0
84379-84946,849465825727611,hound,7,D,0,0,0
84379-84946,843798347728775,terrier,7,C,0,0,0
84379-84946,843798347728775,terrier,7,C,0,0,0
84379-84946,843798347728775,terrier,7,D,1,1,1
84379-84946,843798347728775,terrier,7,B,0,1,0
84379-84946,843798347728775,terrier,7,D,0,1,0
84379-84946,849465825727611,hound,8,D,0,0,0
84379-84946,849465825727611,hound,8,A,0,1,0
84379-84946,849465825727611,hound,8,D,0,0,0
84379-84946,849465825727611,hound,8,D,0,0,0
84379-84946,849465825727611,hound,8,C,0,1,0
84379-84946,843798347728775,terrier,8,D,0,1,0
84379-84946,843798347728775,terrier,8,A,0,0,0
84379-84946,843798347728775,terrier,8,D,0,1,0
84379-84946,843798347728775,terrier,8,D,0,1,0
84379-84946,843798347728775,terrier,8,C,0,0,0
84379-84946,849465825727611,hound,9,B,0,0,0
84379-84946,849465825727611,hound,9,C,0,1,0
84379-84946,849465825727611,hound,9,D,0,0,0
84379-84946,849465825727611,hound,9,A,0,1,0
84379-84946,849465825727611,hound,9,B,0,0,0
84379-84946,843798347728775,terrier,9,B,1,1,1
84379-84946,843798347728775,terrier,9,C,0,0,0
84379-84946,843798347728775,terrier,9,D,0,1,0
84379-84946,843798347728775,terrier,9,A,0,0,0
84379-84946,843798347728775,terrier,9,B,0,1,0
84379-84946,849465825727611,hound,10,B,0,0,0
84379-84946,849465825727611,hound,10,B,0,0,0
84379-84946,849465825727611,hound,10,A,0,1,0
84379-84946,849465825727611,hound,10,C,0,1,0
84379-84946,849465825727611,hound,10,B,0,0,0
84379-84946,843798347728775,terrier,10,B,0,1,0
84379-84946,843798347728775,terrier,10,B,0,1,0
84379-84946,843798347728775,terrier,10,A,0,0,0
84379-84946,843798347728775,terrier,10,C,0,0,0
84379-84946,843798347728775,terrier,10,B,0,1,0
84379-84946,849465825727611,hound,11,B,0,0,0
84379-84946,849465825727611,hound,11,C,0,1,0
84379-84946,849465825727611,hound,11,D,0,0,0
84379-84946,849465825727611,hound,11,B,0,0,0
84379-84946,849465825727611,hound,11,A,0,1,0
84379-84946,843798347728775,terrier,11,B,1,1,1
84379-84946,843798347728775,terrier,11,C,0,0,0
84379-84946,843798347728775,terrier,11,D,0,1,0
84379-84946,843798347728775,terrier,11,B,0,1,0
84379-84946,843798347728775,terrier,11,A,0,0,0
84379-84946,849465825727611,hound,12,C,0,1,0
84379-84946,849465825727611,hound,12,C,0,1,0
84379-84946,849465825727611,hound,12,B,0,0,0
84379-84946,849465825727611,hound,12,C,0,1,0
84379-84946,849465825727611,hound,12,B,0,0,0
84379-84946,843798347728775,terrier,12,C,0,0,0
84379-84946,843798347728775,terrier,12,C,0,0,0
84379-84946,843798347728775,terrier,12,B,0,1,0
84379-84946,843798347728775,terrier,12,C,0,0,0
84379-84946,843798347728775,terrier,12,B,0,1,0
84379-84946,843798347728775,terrier,13,A,0,0,0
84379-84946,843798347728775,terrier,13,C,0,0,0
84379-84946,843798347728775,terrier,13,C,0,0,0
84379-84946,843798347728775,terrier,13,C,0,0,0
84379-84946,843798347728775,terrier,13,D,0,1,0
84379-84946,849465825727611,hound,13,A,0,1,0
84379-84946,849465825727611,hound,13,C,0,1,0
84379-84946,849465825727611,hound,13,C,0,1,0
84379-84946,849465825727611,hound,13,C,0,1,0
84379-84946,849465825727611,hound,13,D,0,0,0
84379-84946,843798347728775,terrier,14,A,0,0,0
84379-84946,843798347728775,terrier,14,A,0,0,0
84379-84946,843798347728775,terrier,14,C,0,0,0
84379-84946,843798347728775,terrier,14,C,0,0,0
84379-84946,843798347728775,terrier,14,A,0,0,0
84379-84946,849465825727611,hound,14,A,0,1,0
84379-84946,849465825727611,hound,14,A,0,1,0
84379-84946,849465825727611,hound,14,C,0,1,0
84379-84946,849465825727611,hound,14,C,0,1,0
84379-84946,849465825727611,hound,14,A,0,1,0
84379-84946,849465825727611,hound,15,D,0,0,0
84379-84946,849465825727611,hound,15,B,0,0,0
84379-84946,849465825727611,hound,15,D,0,0,0
84379-84946,849465825727611,hound,15,C,0,1,0
84379-84946,849465825727611,hound,15,D,0,0,0
84379-84946,843798347728775,terrier,15,D,0,1,0
84379-84946,843798347728775,terrier,15,B,0,1,0
84379-84946,843798347728775,terrier,15,D,1,1,1
84379-84946,843798347728775,terrier,15,C,0,0,0
84379-84946,843798347728775,terrier,15,D,0,1,0
84379-84946,849465825727611,hound,16,B,0,0,0
84379-84946,849465825727611,hound,16,C,0,1,0
84379-84946,849465825727611,hound,16,A,0,1,0
84379-84946,849465825727611,hound,16,D,0,0,0
84379-84946,849465825727611,hound,16,A,0,1,0
84379-84946,843798347728775,terrier,16,B,0,1,0
84379-84946,843798347728775,terrier,16,C,0,0,0
84379-84946,843798347728775,terrier,16,A,0,0,0
84379-84946,843798347728775,terrier,16,D,0,1,0
84379-84946,843798347728775,terrier,16,A,0,0,0
84379-84946,849465825727611,hound,17,A,0,1,0
84379-84946,849465825727611,hound,17,C,0,1,0
84379-84946,849465825727611,hound,17,A,0,1,0
84379-84946,849465825727611,hound,17,A,0,1,0
84379-84946,849465825727611,hound,17,B,0,0,0
84379-84946,843798347728775,terrier,17,A,0,0,0
84379-84946,843798347728775,terrier,17,C,0,0,0
84379-84946,843798347728775,terrier,17,A,0,0,0
84379-84946,843798347728775,terrier,17,A,0,0,0
84379-84946,843798347728775,terrier,17,B,0,1,0
84379-84946,849465825727611,hound,18,C,0,1,0
84379-84946,849465825727611,hound,18,D,0,0,0
84379-84946,849465825727611,hound,18,A,0,1,0
84379-84946,849465825727611,hound,18,C,0,1,0
84379-84946,849465825727611,hound,18,B,0,0,0
84379-84946,843798347728775,terrier,18,C,0,0,0
84379-84946,843798347728775,terrier,18,D,0,1,0
84379-84946,843798347728775,terrier,18,A,0,0,0
84379-84946,843798347728775,terrier,18,C,0,0,0
84379-84946,843798347728775,terrier,18,B,0,1,0
84379-84946,849465825727611,hound,19,A,0,1,0
84379-84946,849465825727611,hound,19,A,0,1,0
84379-84946,849465825727611,hound,19,C,0,1,0
84379-84946,849465825727611,hound,19,A,1,1,1
84379-84946,849465825727611,hound,19,D,0,0,0
84379-84946,843798347728775,terrier,19,A,0,0,0
84379-84946,843798347728775,terrier,19,A,0,0,0
84379-84946,843798347728775,terrier,19,C,0,0,0
84379-84946,843798347728775,terrier,19,A,0,0,0
84379-84946,843798347728775,terrier,19,D,0,1,0
84379-84946,843798347728775,terrier,20,C,0,0,0
84379-84946,843798347728775,terrier,20,B,0,1,0
84379-84946,843798347728775,terrier,20,B,0,1,0
84379-84946,843798347728775,terrier,20,A,0,0,0
84379-84946,843798347728775,terrier,20,A,0,0,0
84379-84946,849465825727611,hound,20,C,0,1,0
84379-84946,849465825727611,hound,20,B,0,0,0
84379-84946,849465825727611,hound,20,B,0,0,0
84379-84946,849465825727611,hound,20,A,0,1,0
84379-84946,849465825727611,hound,20,A,0,1,0
84379-84946,843798347728775,terrier,21,C,0,0,0
84379-84946,843798347728775,terrier,21,A,0,0,0
84379-84946,843798347728775,terrier,21,A,0,0,0
84379-84946,843798347728775,terrier,21,D,0,1,0
84379-84946,843798347728775,terrier,21,A,0,0,0
84379-84946,849465825727611,hound,21,C,0,1,0
84379-84946,849465825727611,hound,21,A,0,1,0
84379-84946,849465825727611,hound,21,A,0,1,0
84379-84946,849465825727611,hound,21,D,0,0,0
84379-84946,849465825727611,hound,21,A,0,1,0
84379-84946,849465825727611,hound,22,D,0,0,0
84379-84946,849465825727611,hound,22,A,0,1,0
84379-84946,849465825727611,hound,22,C,0,1,0
84379-84946,849465825727611,hound,22,B,0,0,0
84379-84946,849465825727611,hound,22,C,0,1,0
84379-84946,843798347728775,terrier,22,D,0,1,0
84379-84946,843798347728775,terrier,22,A,0,0,0
84379-84946,843798347728775,terrier,22,C,0,0,0
84379-84946,843798347728775,terrier,22,B,0,1,0
84379-84946,843798347728775,terrier,22,C,0,0,0
84379-84946,849465825727611,hound,23,C,0,1,0
84379-84946,849465825727611,hound,23,A,0,1,0
84379-84946,849465825727611,hound,23,C,0,1,0
84379-84946,849465825727611,hound,23,D,0,0,0
84379-84946,849465825727611,hound,23,D,0,0,0
84379-84946,843798347728775,terrier,23,C,0,0,0
84379-84946,843798347728775,terrier,23,A,0,0,0
84379-84946,843798347728775,terrier,23,C,0,0,0
84379-84946,843798347728775,terrier,23,D,0,1,0
84379-84946,843798347728775,terrier,23,D,0,1,0
84379-84946,849465825727611,hound,24,C,0,1,0
84379-84946,849465825727611,hound,24,A,0,1,0
84379-84946,849465825727611,hound,24,A,0,1,0
84379-84946,849465825727611,hound,24,D,0,0,0
84379-84946,849465825727611,hound,24,A,0,1,0
84379-84946,843798347728775,terrier,24,C,0,0,0
84379-84946,843798347728775,terrier,24,A,0,0,0
84379-84946,843798347728775,terrier,24,A,0,0,0
84379-84946,843798347728775,terrier,24,D,0,1,0
84379-84946,843798347728775,terrier,24,A,0,0,0
84379-84946,849465825727611,hound,25,A,0,1,0
84379-84946,849465825727611,hound,25,D,0,0,0
84379-84946,849465825727611,hound,25,B,0,0,0
84379-84946,849465825727611,hound,25,B,0,0,0
84379-84946,849465825727611,hound,25,D,0,0,0
84379-84946,843798347728775,terrier,25,A,0,0,0
84379-84946,843798347728775,terrier,25,D,0,1,0
84379-84946,843798347728775,terrier,25,B,0,1,0
84379-84946,843798347728775,terrier,25,B,0,1,0
84379-84946,843798347728775,terrier,25,D,0,1,0
78126-35572,355721802475635,hound,1,C,1,1,1
78126-35572,355721802475635,hound,1,D,0,0,0
78126-35572,355721802475635,hound,1,B,0,0,0
78126-35572,355721802475635,hound,1,D,0,0,0
78126-35572,355721802475635,hound,1,D,0,0,0
78126-35572,781261847597636,terrier,2,D,0,1,0
78126-35572,781261847597636,terrier,2,B,0,1,0
78126-35572,781261847597636,terrier,2,D,0,1,0
78126-35572,781261847597636,terrier,2,C,0,0,0
78126-35572,781261847597636,terrier,2,A,0,0,0
78126-35572,355721802475635,hound,2,D,0,0,0
78126-35572,355721802475635,hound,2,B,0,0,0
78126-35572,355721802475635,hound,2,D,0,0,0
78126-35572,355721802475635,hound,2,C,1,1,1
78126-35572,355721802475635,hound,2,A,0,1,0
78126-35572,355721802475635,hound,3,B,0,0,0
78126-35572,355721802475635,hound,3,A,1,1,1
78126-35572,355721802475635,hound,3,D,0,0,0
78126-35572,355721802475635,hound,3,C,1,1,1
78126-35572,355721802475635,hound,3,D,0,0,0
78126-35572,781261847597636,terrier,5,A,0,0,0
78126-35572,781261847597636,terrier,5,D,0,1,0
78126-35572,781261847597636,terrier,5,B,0,1,0
78126-35572,781261847597636,terrier,5,D,0,1,0
78126-35572,781261847597636,terrier,5,C,0,0,0
78126-35572,355721802475635,hound,5,A,1,1,1
78126-35572,355721802475635,hound,5,D,0,0,0
78126-35572,355721802475635,hound,5,B,0,0,0
78126-35572,355721802475635,hound,5,D,0,0,0
78126-35572,355721802475635,hound,5,C,1,1,1
78126-35572,355721802475635,hound,6,A,1,1,1
78126-35572,355721802475635,hound,6,A,0,1,0
78126-35572,355721802475635,hound,6,C,0,1,0
78126-35572,355721802475635,hound,6,B,0,0,0
78126-35572,355721802475635,hound,6,D,0,0,0
78126-35572,781261847597636,terrier,6,A,0,0,0
78126-35572,781261847597636,terrier,6,A,0,0,0
78126-35572,781261847597636,terrier,6,C,0,0,0
78126-35572,781261847597636,terrier,6,B,0,1,0
78126-35572,781261847597636,terrier,6,D,0,1,0
78126-35572,781261847597636,terrier,7,C,0,0,0
78126-35572,781261847597636,terrier,7,B,0,1,0
78126-35572,781261847597636,terrier,7,C,0,0,0
78126-35572,781261847597636,terrier,7,A,0,0,0
78126-35572,781261847597636,terrier,7,D,0,1,0
78126-35572,355721802475635,hound,7,C,0,1,0
78126-35572,355721802475635,hound,7,B,0,0,0
78126-35572,355721802475635,hound,7,C,0,1,0
78126-35572,355721802475635,hound,7,A,0,1,0
78126-35572,355721802475635,hound,7,D,0,0,0
78126-35572,355721802475635,hound,8,C,0,1,0
78126-35572,355721802475635,hound,8,D,0,0,0
78126-35572,355721802475635,hound,8,B,0,0,0
78126-35572,355721802475635,hound,8,D,0,0,0
78126-35572,355721802475635,hound,8,A,0,1,0
78126-35572,781261847597636,terrier,8,C,0,0,0
78126-35572,781261847597636,terrier,8,D,0,1,0
78126-35572,781261847597636,terrier,8,B,0,1,0
78126-35572,781261847597636,terrier,8,D,0,1,0
78126-35572,781261847597636,terrier,8,A,0,0,0
78126-35572,355721802475635,hound,9,A,0,1,0
78126-35572,355721802475635,hound,9,C,0,1,0
78126-35572,355721802475635,hound,9,A,0,1,0
78126-35572,355721802475635,hound,9,A,0,1,0
78126-35572,355721802475635,hound,9,D,0,0,0
78126-35572,781261847597636,terrier,9,A,0,0,0
78126-35572,781261847597636,terrier,9,C,0,0,0
78126-35572,781261847597636,terrier,9,A,0,0,0
78126-35572,781261847597636,terrier,9,A,0,0,0
78126-35572,781261847597636,terrier,9,D,0,1,0
78126-35572,781261847597636,terrier,10,C,0,0,0
78126-35572,781261847597636,terrier,10,D,0,1,0
78126-35572,781261847597636,terrier,10,B,0,1,0
78126-35572,781261847597636,terrier,10,A,0,0,0
78126-35572,781261847597636,terrier,10,D,0,1,0
78126-35572,355721802475635,hound,10,C,0,1,0
78126-35572,355721802475635,hound,10,D,0,0,0
78126-35572,355721802475635,hound,10,B,0,0,0
78126-35572,355721802475635,hound,10,A,0,1,0
78126-35572,355721802475635,hound,10,D,0,0,0
78126-35572,355721802475635,hound,11,C,0,1,0
78126-35572,355721802475635,hound,11,A,0,1,0
78126-35572,355721802475635,hound,11,A,0,1,0
78126-35572,355721802475635,hound,11,A,0,1,0
78126-35572,355721802475635,hound,11,A,0,1,0
78126-35572,781261847597636,terrier,11,C,0,0,0
78126-35572,781261847597636,terrier,11,A,0,0,0
78126-35572,781261847597636,terrier,11,A,0,0,0
78126-35572,781261847597636,terrier,11,A,0,0,0
78126-35572,781261847597636,terrier,11,A,0,0,0
78126-35572,355721802475635,hound,12,B,0,0,0
78126-35572,355721802475635,hound,12,A,0,1,0
78126-35572,355721802475635,hound,12,B,0,0,0
78126-35572,355721802475635,hound,12,B,0,0,0
78126-35572,355721802475635,hound,12,B,0,0,0
78126-35572,781261847597636,terrier,12,B,0,1,0
78126-35572,781261847597636,terrier,12,A,0,0,0
78126-35572,781261847597636,terrier,12,B,0,1,0
78126-35572,781261847597636,terrier,12,B,0,1,0
78126-35572,781261847597636,terrier,12,B,0,1,0
78126-35572,781261847597636,terrier,13,C,0,0,0
78126-35572,781261847597636,terrier,13,D,0,1,0
78126-35572,781261847597636,terrier,13,B,0,1,0
78126-35572,781261847597636,terrier,13,A,0,0,0
78126-35572,781261847597636,terrier,13,D,0,1,0
78126-35572,355721802475635,hound,13,C,0,1,0
78126-35572,355721802475635,hound,13,D,0,0,0
78126-35572,355721802475635,hound,13,B,0,0,0
78126-35572,355721802475635,hound,13,A,0,1,0
78126-35572,355721802475635,hound,13,D,0,0,0
78126-35572,355721802475635,hound,14,D,0,0,0
78126-35572,355721802475635,hound,14,C,0,1,0
78126-35572,355721802475635,hound,14,B,0,0,0
78126-35572,355721802475635,hound,14,D,0,0,0
78126-35572,355721802475635,hound,14,A,0,1,0
78126-35572,781261847597636,terrier,14,D,0,1,0
78126-35572,781261847597636,terrier,14,C,0,0,0
78126-35572,781261847597636,terrier,14,B,0,1,0
78126-35572,781261847597636,terrier,14,D,0,1,0
78126-35572,781261847597636,terrier,14,A,0,0,0
78126-35572,781261847597636,terrier,15,D,0,1,0
78126-35572,781261847597636,terrier,15,C,0,0,0
78126-35572,781261847597636,terrier,15,C,0,0,0
78126-35572,781261847597636,terrier,15,A,0,0,0
78126-35572,781261847597636,terrier,15,C,0,0,0
78126-35572,355721802475635,hound,15,D,0,0,0
78126-35572,355721802475635,hound,15,C,0,1,0
78126-35572,355721802475635,hound,15,C,0,1,0
78126-35572,355721802475635,hound,15,A,0,1,0
78126-35572,355721802475635,hound,15,C,0,1,0
78126-35572,781261847597636,terrier,16,C,0,0,0
78126-35572,781261847597636,terrier,16,D,0,1,0
78126-35572,781261847597636,terrier,16,A,0,0,0
78126-35572,781261847597636,terrier,16,C,0,0,0
78126-35572,781261847597636,terrier,16,D,0,1,0
78126-35572,355721802475635,hound,16,C,0,1,0
78126-35572,355721802475635,hound,16,D,0,0,0
78126-35572,355721802475635,hound,16,A,0,1,0
78126-35572,355721802475635,hound,16,C,0,1,0
78126-35572,355721802475635,hound,16,D,0,0,0
78126-35572,781261847597636,terrier,17,C,0,0,0
78126-35572,781261847597636,terrier,17,B,0,1,0
78126-35572,781261847597636,terrier,17,C,0,0,0
78126-35572,781261847597636,terrier,17,A,0,0,0
78126-35572,781261847597636,terrier,17,D,0,1,0
78126-35572,355721802475635,hound,17,C,0,1,0
78126-35572,355721802475635,hound,17,B,0,0,0
78126-35572,355721802475635,hound,17,C,0,1,0
78126-35572,355721802475635,hound,17,A,0,1,0
78126-35572,355721802475635,hound,17,D,0,0,0
78126-35572,781261847597636,terrier,18,D,0,1,0
78126-35572,781261847597636,terrier,18,A,0,0,0
78126-35572,781261847597636,terrier,18,B,0,1,0
78126-35572,781261847597636,terrier,18,D,0,1,0
78126-35572,781261847597636,terrier,18,A,0,0,0
78126-35572,355721802475635,hound,18,D,0,0,0
78126-35572,355721802475635,hound,18,A,0,1,0
78126-35572,355721802475635,hound,18,B,0,0,0
78126-35572,355721802475635,hound,18,D,0,0,0
78126-35572,355721802475635,hound,18,A,0,1,0
78126-35572,781261847597636,terrier,19,C,0,0,0
78126-35572,781261847597636,terrier,19,C,0,0,0
78126-35572,781261847597636,terrier,19,A,0,0,0
78126-35572,781261847597636,terrier,19,B,0,1,0
78126-35572,781261847597636,terrier,19,A,0,0,0
78126-35572,355721802475635,hound,19,C,0,1,0
