treatment,stage,dyad,player,expert_in,novice_in,round,object,position,kind,classif,accuracy,expert_dog,queried,answer_correct,answered,yes/no
paired,Game rounds,28141-21409,21409433577947,terrier,hound,6,B9.jpg,frame1,B,B,1,False,3.0,1.0,1.0,0.3333333333333333
paired,Game rounds,28141-21409,21409433577947,terrier,hound,6,C4.jpg,frame2,C,D,0,True,,,,
paired,Game rounds,28141-21409,21409433577947,terrier,hound,6,B11.jpg,frame3,B,B,1,False,,,,
paired,Game rounds,28141-21409,21409433577947,terrier,hound,6,B3.jpg,frame4,B,B,1,False,,,,
paired,Game rounds,28141-21409,21409433577947,terrier,hound,6,B6.jpg,frame5,B,B,1,False,1.0,,0.0,0.0
paired,Game rounds,28141-21409,21409433577947,terrier,hound,7,C4.jpg,frame1,C,D,0,True,,,,
paired,Game rounds,28141-21409,21409433577947,terrier,hound,7,C8.jpg,frame2,C,D,0,True,,,,
paired,Game rounds,28141-21409,21409433577947,terrier,hound,7,C11.jpg,frame3,C,D,0,True,,,,
paired,Game rounds,28141-21409,21409433577947,terrier,hound,7,D8.jpg,frame4,D,D,1,False,3.0,1.0,1.0,0.3333333333333333
paired,Game rounds,28141-21409,21409433577947,terrier,hound,7,A2.jpg,frame5,A,A,1,True,,,,
paired,Game rounds,28141-21409,281417746344637,hound,terrier,7,C4.jpg,frame1,C,C,1,False,1.0,0.0,1.0,0.0
paired,Game rounds,28141-21409,281417746344637,hound,terrier,7,C8.jpg,frame2,C,A,0,False,,,,
paired,Game rounds,28141-21409,281417746344637,hound,terrier,7,C11.jpg,frame3,C,C,1,False,,,,
paired,Game rounds,28141-21409,281417746344637,hound,terrier,7,D8.jpg,frame4,D,D,1,True,,,,
paired,Game rounds,28141-21409,281417746344637,hound,terrier,7,A2.jpg,frame5,A,A,1,False,1.0,1.0,1.0,1.0
paired,Game rounds,28141-21409,21409433577947,terrier,hound,8,B5.jpg,frame1,B,D,0,False,,,,
paired,Game rounds,28141-21409,21409433577947,terrier,hound,8,C1.jpg,frame2,C,A,0,True,,,,
paired,Game rounds,28141-21409,21409433577947,terrier,hound,8,D11.jpg,frame3,D,D,1,False,1.0,1.0,1.0,1.0
paired,Game rounds,28141-21409,21409433577947,terrier,hound,8,C2.jpg,frame4,C,D,0,True,1.0,1.0,1.0,0.0
paired,Game rounds,28141-21409,21409433577947,terrier,hound,8,B8.jpg,frame5,B,B,1,False,2.0,1.0,1.0,0.5
paired,Game rounds,28141-21409,281417746344637,hound,terrier,8,B5.jpg,frame1,B,B,1,True,,,,
paired,Game rounds,28141-21409,281417746344637,hound,terrier,8,C1.jpg,frame2,C,C,1,False,2.0,0.0,1.0,0.5
paired,Game rounds,28141-21409,281417746344637,hound,terrier,8,D11.jpg,frame3,D,D,1,True,,,,
paired,Game rounds,28141-21409,281417746344637,hound,terrier,8,C2.jpg,frame4,C,C,1,False,,,,
paired,Game rounds,28141-21409,281417746344637,hound,terrier,8,B8.jpg,frame5,B,B,1,True,,,,
paired,Game rounds,28141-21409,281417746344637,hound,terrier,9,C9.jpg,frame1,C,C,1,False,,,,
paired,Game rounds,28141-21409,281417746344637,hound,terrier,9,B11.jpg,frame2,B,B,1,True,,,,
paired,Game rounds,28141-21409,281417746344637,hound,terrier,9,C10.jpg,frame3,C,C,1,False,,,,
paired,Game rounds,28141-21409,281417746344637,hound,terrier,9,D1.jpg,frame4,D,D,1,True,,,,
paired,Game rounds,28141-21409,281417746344637,hound,terrier,9,C3.jpg,frame5,C,C,1,False,,,,
paired,Game rounds,28141-21409,21409433577947,terrier,hound,9,C9.jpg,frame1,C,A,0,True,,,,
paired,Game rounds,28141-21409,21409433577947,terrier,hound,9,B11.jpg,frame2,B,B,1,False,1.0,1.0,1.0,1.0
paired,Game rounds,28141-21409,21409433577947,terrier,hound,9,C10.jpg,frame3,C,C,1,True,,,,
paired,Game rounds,28141-21409,21409433577947,terrier,hound,9,D1.jpg,frame4,D,B,0,False,,,,
paired,Game rounds,28141-21409,21409433577947,terrier,hound,9,C3.jpg,frame5,C,C,1,True,,,,
paired,Game rounds,28141-21409,281417746344637,hound,terrier,10,A12.jpg,frame1,A,A,1,False,,,,
paired,Game rounds,28141-21409,281417746344637,hound,terrier,10,C2.jpg,frame2,C,C,1,False,,,,
paired,Game rounds,28141-21409,281417746344637,hound,terrier,10,A7.jpg,frame3,A,A,1,False,1.0,1.0,1.0,1.0
paired,Game rounds,28141-21409,281417746344637,hound,terrier,10,A8.jpg,frame4,A,A,1,False,,,,
paired,Game rounds,28141-21409,281417746344637,hound,terrier,10,B4.jpg,frame5,B,B,1,True,,,,
paired,Game rounds,28141-21409,21409433577947,terrier,hound,10,A12.jpg,frame1,A,A,1,True,,,,
paired,Game rounds,28141-21409,21409433577947,terrier,hound,10,C2.jpg,frame2,C,C,1,True,,,,
paired,Game rounds,28141-21409,21409433577947,terrier,hound,10,A7.jpg,frame3,A,A,1,True,,,,
paired,Game rounds,28141-21409,21409433577947,terrier,hound,10,A8.jpg,frame4,A,A,1,True,2.0,0.5,0.5,0.5
paired,Game rounds,28141-21409,21409433577947,terrier,hound,10,B4.jpg,frame5,B,B,1,False,1.0,1.0,1.0,1.0
paired,Game rounds,28141-21409,281417746344637,hound,terrier,11,A6.jpg,frame1,A,C,0,False,1.0,1.0,1.0,0.0
paired,Game rounds,28141-21409,281417746344637,hound,terrier,11,D3.jpg,frame2,D,D,1,True,,,,
paired,Game rounds,28141-21409,281417746344637,hound,terrier,11,C4.jpg,frame3,C,C,1,False,,,,
paired,Game rounds,28141-21409,281417746344637,hound,terrier,11,B3.jpg,frame4,B,B,1,True,,,,
paired,Game rounds,28141-21409,281417746344637,hound,terrier,11,A4.jpg,frame5,A,A,1,False,1.0,1.0,1.0,0.0
paired,Game rounds,28141-21409,21409433577947,terrier,hound,11,A6.jpg,frame1,A,A,1,True,,,,
paired,Game rounds,28141-21409,21409433577947,terrier,hound,11,D3.jpg,frame2,D,D,1,False,2.0,1.0,1.0,0.0
paired,Game rounds,28141-21409,21409433577947,terrier,hound,11,C4.jpg,frame3,C,D,0,True,,,,
paired,Game rounds,28141-21409,21409433577947,terrier,hound,11,B3.jpg,frame4,B,B,1,False,1.0,1.0,1.0,1.0
paired,Game rounds,28141-21409,21409433577947,terrier,hound,11,A4.jpg,frame5,A,D,0,True,,,,
paired,Game rounds,28141-21409,281417746344637,hound,terrier,12,C5.jpg,frame1,C,C,1,False,,,,
paired,Game rounds,28141-21409,281417746344637,hound,terrier,12,C3.jpg,frame2,C,C,1,False,,,,
paired,Game rounds,28141-21409,281417746344637,hound,terrier,12,A4.jpg,frame3,A,A,1,False,,,,
paired,Game rounds,28141-21409,281417746344637,hound,terrier,12,D4.jpg,frame4,D,D,1,True,,,,
paired,Game rounds,28141-21409,281417746344637,hound,terrier,12,B3.jpg,frame5,B,B,1,True,,,,
paired,Game rounds,28141-21409,21409433577947,terrier,hound,12,C5.jpg,frame1,C,D,0,True,,,,
paired,Game rounds,28141-21409,21409433577947,terrier,hound,12,C3.jpg,frame2,C,D,0,True,,,,
paired,Game rounds,28141-21409,21409433577947,terrier,hound,12,A4.jpg,frame3,A,A,1,True,1.0,1.0,1.0,0.0
paired,Game rounds,28141-21409,21409433577947,terrier,hound,12,D4.jpg,frame4,D,D,1,False,1.0,1.0,1.0,1.0
paired,Game rounds,28141-21409,21409433577947,terrier,hound,12,B3.jpg,frame5,B,B,1,False,1.0,1.0,1.0,1.0
paired,Game rounds,28141-21409,281417746344637,hound,terrier,13,C1.jpg,frame1,C,A,0,False,,,,
paired,Game rounds,28141-21409,281417746344637,hound,terrier,13,B8.jpg,frame2,B,B,1,True,,,,
paired,Game rounds,28141-21409,281417746344637,hound,terrier,13,C7.jpg,frame3,C,A,0,False,1.0,0.0,1.0,1.0
paired,Game rounds,28141-21409,281417746344637,hound,terrier,13,B7.jpg,frame4,B,B,1,True,,,,
paired,Game rounds,28141-21409,281417746344637,hound,terrier,13,D5.jpg,frame5,D,D,1,True,,,,
paired,Game rounds,28141-21409,21409433577947,terrier,hound,13,C1.jpg,frame1,C,A,0,True,,,,
paired,Game rounds,28141-21409,21409433577947,terrier,hound,13,B8.jpg,frame2,B,D,0,False,,,,
paired,Game rounds,28141-21409,21409433577947,terrier,hound,13,C7.jpg,frame3,C,A,0,True,,,,
paired,Game rounds,28141-21409,21409433577947,terrier,hound,13,B7.jpg,frame4,B,B,1,False,1.0,1.0,1.0,1.0
paired,Game rounds,28141-21409,21409433577947,terrier,hound,13,D5.jpg,frame5,D,D,1,False,1.0,1.0,1.0,1.0
paired,Game rounds,28141-21409,281417746344637,hound,terrier,14,B5.jpg,frame1,B,B,1,True,,,,
paired,Game rounds,28141-21409,281417746344637,hound,terrier,14,B4.jpg,frame2,B,B,1,True,,,,
paired,Game rounds,28141-21409,281417746344637,hound,terrier,14,D3.jpg,frame3,D,D,1,True,,,,
paired,Game rounds,28141-21409,281417746344637,hound,terrier,14,B10.jpg,frame4,B,B,1,True,,,,
paired,Game rounds,28141-21409,281417746344637,hound,terrier,14,A8.jpg,frame5,A,A,1,False,,,,
paired,Game rounds,28141-21409,21409433577947,terrier,hound,14,B5.jpg,frame1,B,B,1,False,1.0,1.0,1.0,0.0
paired,Game rounds,28141-21409,21409433577947,terrier,hound,14,B4.jpg,frame2,B,B,1,False,1.0,1.0,1.0,0.0
paired,Game rounds,28141-21409,21409433577947,terrier,hound,14,D3.jpg,frame3,D,B,0,False,,,,
paired,Game rounds,28141-21409,21409433577947,terrier,hound,14,B10.jpg,frame4,B,C,0,False,,,,
paired,Game rounds,28141-21409,21409433577947,terrier,hound,14,A8.jpg,frame5,A,A,1,True,,,,
paired,Game rounds,28141-21409,281417746344637,hound,terrier,15,C12.jpg,frame1,C,C,1,False,,,,
paired,Game rounds,28141-21409,281417746344637,hound,terrier,15,A7.jpg,frame2,A,A,1,False,,,,
paired,Game rounds,28141-21409,281417746344637,hound,terrier,15,C7.jpg,frame3,C,A,0,False,,,,
paired,Game rounds,28141-21409,281417746344637,hound,terrier,15,D5.jpg,frame4,D,D,1,True,,,,
paired,Game rounds,28141-21409,281417746344637,hound,terrier,15,D8.jpg,frame5,D,D,1,True,,,,
paired,Game rounds,28141-21409,21409433577947,terrier,hound,15,C12.jpg,frame1,C,A,0,True,,,,
paired,Game rounds,28141-21409,21409433577947,terrier,hound,15,A7.jpg,frame2,A,A,1,True,,,,
paired,Game rounds,28141-21409,21409433577947,terrier,hound,15,C7.jpg,frame3,C,D,0,True,,,,
paired,Game rounds,28141-21409,21409433577947,terrier,hound,15,D5.jpg,frame4,D,A,0,False,2.0,1.0,1.0,0.0
paired,Game rounds,28141-21409,21409433577947,terrier,hound,15,D8.jpg,frame5,D,B,0,False,,,,
paired,Game rounds,28141-21409,281417746344637,hound,terrier,16,B10.jpg,frame1,B,B,1,True,,,,
paired,Game rounds,28141-21409,281417746344637,hound,terrier,16,C9.jpg,frame2,C,A,0,False,1.0,0.0,1.0,1.0
paired,Game rounds,28141-21409,281417746344637,hound,terrier,16,D9.jpg,frame3,D,D,1,True,,,,
paired,Game rounds,28141-21409,281417746344637,hound,terrier,16,C5.jpg,frame4,C,A,0,False,2.0,0.5,1.0,0.0
paired,Game rounds,28141-21409,281417746344637,hound,terrier,16,B1.jpg,frame5,B,B,1,True,,,,
paired,Game rounds,28141-21409,21409433577947,terrier,hound,16,B10.jpg,frame1,B,B,1,False,1.0,1.0,1.0,1.0
paired,Game rounds,28141-21409,21409433577947,terrier,hound,16,C9.jpg,frame2,C,A,0,True,,,,
paired,Game rounds,28141-21409,21409433577947,terrier,hound,16,D9.jpg,frame3,D,A,0,False,1.0,1.0,1.0,0.0
paired,Game rounds,28141-21409,21409433577947,terrier,hound,16,C5.jpg,frame4,C,D,0,True,,,,
paired,Game rounds,28141-21409,21409433577947,terrier,hound,16,B1.jpg,frame5,B,B,1,False,1.0,1.0,1.0,1.0
paired,Game rounds,28141-21409,21409433577947,terrier,hound,17,B3.jpg,frame1,B,B,1,False,1.0,1.0,1.0,1.0
paired,Game rounds,28141-21409,21409433577947,terrier,hound,17,C4.jpg,frame2,C,D,0,True,,,,
paired,Game rounds,28141-21409,21409433577947,terrier,hound,17,A9.jpg,frame3,A,A,1,True,,,,
paired,Game rounds,28141-21409,21409433577947,terrier,hound,17,C5.jpg,frame4,C,A,0,True,,,,
paired,Game rounds,28141-21409,21409433577947,terrier,hound,17,D11.jpg,frame5,D,D,1,False,1.0,1.0,1.0,1.0
paired,Game rounds,28141-21409,281417746344637,hound,terrier,17,B3.jpg,frame1,B,B,1,True,,,,
paired,Game rounds,28141-21409,281417746344637,hound,terrier,17,C4.jpg,frame2,C,C,1,False,,,,
paired,Game rounds,28141-21409,281417746344637,hound,terrier,17,A9.jpg,frame3,A,A,1,False,1.0,1.0,1.0,1.0
paired,Game rounds,28141-21409,281417746344637,hound,terrier,17,C5.jpg,frame4,C,C,1,False,,,,
paired,Game rounds,28141-21409,281417746344637,hound,terrier,17,D11.jpg,frame5,D,D,1,True,,,,
paired,Game rounds,28141-21409,281417746344637,hound,terrier,18,B3.jpg,frame1,B,B,1,True,,,,
paired,Game rounds,28141-21409,281417746344637,hound,terrier,18,B6.jpg,frame2,B,B,1,True,,,,
paired,Game rounds,28141-21409,281417746344637,hound,terrier,18,A9.jpg,frame3,A,A,1,False,,,,
paired,Game rounds,28141-21409,281417746344637,hound,terrier,18,D2.jpg,frame4,D,D,1,True,,,,
paired,Game rounds,28141-21409,281417746344637,hound,terrier,18,A5.jpg,frame5,A,A,1,False,1.0,1.0,1.0,1.0
paired,Game rounds,28141-21409,21409433577947,terrier,hound,18,B3.jpg,frame1,B,B,1,False,,,,
paired,Game rounds,28141-21409,21409433577947,terrier,hound,18,B6.jpg,frame2,B,B,1,False,1.0,1.0,1.0,1.0
paired,Game rounds,28141-21409,21409433577947,terrier,hound,18,A9.jpg,frame3,A,A,1,True,,,,
paired,Game rounds,28141-21409,21409433577947,terrier,hound,18,D2.jpg,frame4,D,D,1,False,1.0,1.0,1.0,1.0
paired,Game rounds,28141-21409,21409433577947,terrier,hound,18,A5.jpg,frame5,A,A,1,True,,,,
paired,Game rounds,28141-21409,21409433577947,terrier,hound,19,B6.jpg,frame1,B,B,1,False,,,,
paired,Game rounds,28141-21409,21409433577947,terrier,hound,19,A9.jpg,frame2,A,A,1,True,,,,
paired,Game rounds,28141-21409,21409433577947,terrier,hound,19,B12.jpg,frame3,B,B,1,False,,,,
paired,Game rounds,28141-21409,21409433577947,terrier,hound,19,B10.jpg,frame4,B,B,1,False,1.0,1.0,1.0,1.0
paired,Game rounds,28141-21409,21409433577947,terrier,hound,19,A3.jpg,frame5,A,A,1,True,,,,
paired,Game rounds,28141-21409,281417746344637,hound,terrier,19,B6.jpg,frame1,B,B,1,True,,,,
paired,Game rounds,28141-21409,281417746344637,hound,terrier,19,A9.jpg,frame2,A,A,1,False,,,,
paired,Game rounds,28141-21409,281417746344637,hound,terrier,19,B12.jpg,frame3,B,B,1,True,,,,
paired,Game rounds,28141-21409,281417746344637,hound,terrier,19,B10.jpg,frame4,B,B,1,True,,,,
paired,Game rounds,28141-21409,281417746344637,hound,terrier,19,A3.jpg,frame5,A,A,1,False,1.0,1.0,1.0,1.0
paired,Game rounds,28141-21409,281417746344637,hound,terrier,20,C3.jpg,frame1,C,C,1,False,,,,
paired,Game rounds,28141-21409,281417746344637,hound,terrier,20,A3.jpg,frame2,A,A,1,False,1.0,1.0,1.0,1.0
paired,Game rounds,28141-21409,281417746344637,hound,terrier,20,B3.jpg,frame3,B,B,1,True,,,,
paired,Game rounds,28141-21409,281417746344637,hound,terrier,20,A4.jpg,frame4,A,C,0,False,1.0,0.0,1.0,0.0
paired,Game rounds,28141-21409,281417746344637,hound,terrier,20,B7.jpg,frame5,B,B,1,True,,,,
paired,Game rounds,28141-21409,21409433577947,terrier,hound,20,C3.jpg,frame1,C,D,0,True,,,,
paired,Game rounds,28141-21409,21409433577947,terrier,hound,20,A3.jpg,frame2,A,A,1,True,,,,
paired,Game rounds,28141-21409,21409433577947,terrier,hound,20,B3.jpg,frame3,B,B,1,False,,,,
paired,Game rounds,28141-21409,21409433577947,terrier,hound,20,A4.jpg,frame4,A,D,0,True,,,,
paired,Game rounds,28141-21409,21409433577947,terrier,hound,20,B7.jpg,frame5,B,B,1,False,1.0,1.0,1.0,1.0
paired,Game rounds,28141-21409,21409433577947,terrier,hound,21,D10.jpg,frame1,D,D,1,False,1.0,1.0,1.0,1.0
paired,Game rounds,28141-21409,21409433577947,terrier,hound,21,A6.jpg,frame2,A,A,1,True,,,,
paired,Game rounds,28141-21409,21409433577947,terrier,hound,21,C12.jpg,frame3,C,A,0,True,,,,
paired,Game rounds,28141-21409,21409433577947,terrier,hound,21,A2.jpg,frame4,A,A,1,True,,,,
paired,Game rounds,28141-21409,21409433577947,terrier,hound,21,A7.jpg,frame5,A,A,1,True,,,,
paired,Game rounds,28141-21409,281417746344637,hound,terrier,21,D10.jpg,frame1,D,D,1,True,,,,
paired,Game rounds,28141-21409,281417746344637,hound,terrier,21,A6.jpg,frame2,A,A,1,False,1.0,1.0,1.0,1.0
paired,Game rounds,28141-21409,281417746344637,hound,terrier,21,C12.jpg,frame3,C,D,0,False,,,,
paired,Game rounds,28141-21409,281417746344637,hound,terrier,21,A2.jpg,frame4,A,A,1,False,,,,
paired,Game rounds,28141-21409,281417746344637,hound,terrier,21,A7.jpg,frame5,A,A,1,False,,,,
paired,Game rounds,28141-21409,281417746344637,hound,terrier,22,B2.jpg,frame1,B,B,1,True,,,,
paired,Game rounds,28141-21409,281417746344637,hound,terrier,22,A6.jpg,frame2,A,C,0,False,1.0,1.0,1.0,0.0
paired,Game rounds,28141-21409,281417746344637,hound,terrier,22,D8.jpg,frame3,D,D,1,True,,,,
paired,Game rounds,28141-21409,281417746344637,hound,terrier,22,A9.jpg,frame4,A,A,1,False,,,,
paired,Game rounds,28141-21409,281417746344637,hound,terrier,22,B6.jpg,frame5,B,B,1,True,,,,
paired,Game rounds,28141-21409,21409433577947,terrier,hound,22,B2.jpg,frame1,B,B,1,False,,,,
paired,Game rounds,28141-21409,21409433577947,terrier,hound,22,A6.jpg,frame2,A,A,1,True,,,,
paired,Game rounds,28141-21409,21409433577947,terrier,hound,22,D8.jpg,frame3,D,D,1,False,1.0,1.0,1.0,1.0
paired,Game rounds,28141-21409,21409433577947,terrier,hound,22,A9.jpg,frame4,A,A,1,True,,,,
paired,Game rounds,28141-21409,21409433577947,terrier,hound,22,B6.jpg,frame5,B,B,1,False,,,,
paired,Game rounds,28141-21409,281417746344637,hound,terrier,23,C2.jpg,frame1,C,C,1,False,,,,
paired,Game rounds,28141-21409,281417746344637,hound,terrier,23,A8.jpg,frame2,A,A,1,False,,,,
paired,Game rounds,28141-21409,281417746344637,hound,terrier,23,A6.jpg,frame3,A,A,1,False,,,,
paired,Game rounds,28141-21409,281417746344637,hound,terrier,23,D10.jpg,frame4,D,D,1,True,,,,
paired,Game rounds,28141-21409,281417746344637,hound,terrier,23,B8.jpg,frame5,B,B,1,True,,,,
paired,Game rounds,28141-21409,21409433577947,terrier,hound,23,C2.jpg,frame1,C,D,0,True,,,,
paired,Game rounds,28141-21409,21409433577947,terrier,hound,23,A8.jpg,frame2,A,A,1,True,,,,
paired,Game rounds,28141-21409,21409433577947,terrier,hound,23,A6.jpg,frame3,A,A,1,True,,,,
paired,Game rounds,28141-21409,21409433577947,terrier,hound,23,D10.jpg,frame4,D,D,1,False,1.0,1.0,1.0,1.0
paired,Game rounds,28141-21409,21409433577947,terrier,hound,23,B8.jpg,frame5,B,B,1,False,2.0,1.0,1.0,0.5
paired,Game rounds,28141-21409,21409433577947,terrier,hound,24,B12.jpg,frame1,B,B,1,False,1.0,1.0,1.0,1.0
paired,Game rounds,28141-21409,21409433577947,terrier,hound,24,A5.jpg,frame2,A,A,1,True,,,,
paired,Game rounds,28141-21409,21409433577947,terrier,hound,24,C6.jpg,frame3,C,D,0,True,,,,
paired,Game rounds,28141-21409,21409433577947,terrier,hound,24,A2.jpg,frame4,A,A,1,True,,,,
paired,Game rounds,28141-21409,21409433577947,terrier,hound,24,C12.jpg,frame5,C,A,0,True,,,,
paired,Game rounds,28141-21409,281417746344637,hound,terrier,24,B12.jpg,frame1,B,B,1,True,,,,
paired,Game rounds,28141-21409,281417746344637,hound,terrier,24,A5.jpg,frame2,A,A,1,False,2.0,1.0,1.0,0.5
paired,Game rounds,28141-21409,281417746344637,hound,terrier,24,C6.jpg,frame3,C,C,1,False,,,,
paired,Game rounds,28141-21409,281417746344637,hound,terrier,24,A2.jpg,frame4,A,A,1,False,,,,
paired,Game rounds,28141-21409,281417746344637,hound,terrier,24,C12.jpg,frame5,C,C,1,False,1.0,,0.0,0.0
paired,Game rounds,28141-21409,281417746344637,hound,terrier,25,C8.jpg,frame1,C,C,1,False,,,,
paired,Game rounds,28141-21409,281417746344637,hound,terrier,25,B11.jpg,frame2,B,B,1,True,,,,
paired,Game rounds,28141-21409,281417746344637,hound,terrier,25,C5.jpg,frame3,C,A,0,False,2.0,0.5,1.0,0.0
paired,Game rounds,28141-21409,281417746344637,hound,terrier,25,B10.jpg,frame4,B,B,1,True,,,,
paired,Game rounds,28141-21409,281417746344637,hound,terrier,25,D2.jpg,frame5,D,D,1,True,,,,
paired,Game rounds,28141-21409,21409433577947,terrier,hound,25,C8.jpg,frame1,C,D,0,True,,,,
paired,Game rounds,28141-21409,21409433577947,terrier,hound,25,B11.jpg,frame2,B,B,1,False,1.0,1.0,1.0,1.0
paired,Game rounds,28141-21409,21409433577947,terrier,hound,25,C5.jpg,frame3,C,D,0,True,,,,
paired,Game rounds,28141-21409,21409433577947,terrier,hound,25,B10.jpg,frame4,B,B,1,False,1.0,1.0,1.0,1.0
paired,Game rounds,28141-21409,21409433577947,terrier,hound,25,D2.jpg,frame5,D,D,1,False,1.0,1.0,1.0,1.0
paired,Training rounds,94386-40237,402371639059063,terrier,hound,1,C2.jpg,frame1,C,A,0,True,,,,
paired,Training rounds,94386-40237,402371639059063,terrier,hound,1,C9.jpg,frame2,C,A,0,True,,,,
paired,Training rounds,94386-40237,402371639059063,terrier,hound,1,A1.jpg,frame3,A,C,0,True,,,,
paired,Training rounds,94386-40237,402371639059063,terrier,hound,1,C8.jpg,frame4,C,A,0,True,,,,
paired,Training rounds,94386-40237,402371639059063,terrier,hound,1,A7.jpg,frame5,A,C,0,True,,,,
paired,Training rounds,94386-40237,943864992920336,hound,terrier,1,B5.jpg,frame1,B,B,1,True,,,,
paired,Training rounds,94386-40237,943864992920336,hound,terrier,1,D5.jpg,frame2,D,D,1,True,,,,
paired,Training rounds,94386-40237,943864992920336,hound,terrier,1,D4.jpg,frame3,D,B,0,True,,,,
paired,Training rounds,94386-40237,943864992920336,hound,terrier,1,D2.jpg,frame4,D,D,1,True,,,,
paired,Training rounds,94386-40237,943864992920336,hound,terrier,1,D7.jpg,frame5,D,D,1,True,,,,
paired,Training rounds,94386-40237,402371639059063,terrier,hound,2,A11.jpg,frame1,A,A,1,True,,,,
paired,Training rounds,94386-40237,402371639059063,terrier,hound,2,C9.jpg,frame2,C,C,1,True,,,,
